18.06.2026                                                                                             Dynamic List Display                                                                                                    1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
18.06.2026                                                                                      Order Info System - Production List                                                                                          1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SchedStart|Sched.Fin.|Act. start|Act.finish|Order       |Material  |Mat. descriptn                      |Target qty|Conf. qty|Customer                           |Priority|System Status                           |UserStatus|
|17.07.2026|17.07.2026|          |          |200234220222|CS1277-000|CSJT-12E/1XU-1XU-GB01               |        2 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|17.07.2026|17.07.2026|          |          |200234275019|ET6009-000|CSJH-12B/1XU-1XU-GB01               |       30 |       0 |Cable Services Ltd                 |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|17.07.2026|17.07.2026|          |          |200234370924|CR0677-000|CSJT-12C/1XU-3XU-GB01               |       10 |       0 |Cable Services Ltd                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|21.07.2026|21.07.2026|          |          |200233938900|CH8130-000|CSJT-36D/1XU-1XU-GB03               |       50 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|21.07.2026|21.07.2026|          |          |200233938901|CH8130-000|CSJT-36D/1XU-1XU-GB03               |      150 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|21.07.2026|22.07.2026|          |          |200233691797|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      100 |       0 |Westnetz GmbH                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|22.07.2026|22.07.2026|          |          |200233777973|CH8130-000|CSJT-36D/1XU-1XU-GB03               |       50 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|22.07.2026|22.07.2026|          |          |200233946180|D41410-011|CSJA-24C/1XU-1XU-M1                 |      150 |       0 |ELNORD Adam Block                  |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|22.07.2026|22.07.2026|          |          |200234035987|CR0677-000|CSJT-12C/1XU-3XU-GB01               |       40 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|22.07.2026|22.07.2026|          |          |200234119780|CM9341-000|CSJA-24D/1XU-1XU-IE01               |       30 |       0 |Powerpoint Engineering Ltd         |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|22.07.2026|22.07.2026|          |          |200234211556|CV4536-000|CSJH-24C/1XU-1XU-GB01               |      100 |       0 |Northern Powergrid                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|23.07.2026|23.07.2026|          |          |200233778126|CH8130-000|CSJT-36D/1XU-1XU-GB03               |       50 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|22.07.2026|23.07.2026|          |          |200233812330|EN6842-000|CSJA-24C/1XU-1XU-DE03               |      200 |       0 |Netze BW GmbH                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|23.07.2026|23.07.2026|          |          |200234292946|EP6008-000|SMOE-64730                          |       12 |       0 |Cable Services Ltd                 |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|23.07.2026|23.07.2026|          |          |200234362158|EN3046-000|CSJA-24E/1XU-1XU-DE01               |       18 |       0 |Prego Services GmbH                |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|23.07.2026|23.07.2026|          |          |200234371750|EP9731-000|CSJH-36F/1XU-1XU-GB04               |       12 |       0 |Cable Services Ltd                 |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|23.07.2026|23.07.2026|          |          |200234371755|EM9878-000|CSJH-36D/1XU-3SB-GB01               |        1 |       0 |Cable Services Ltd                 |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|23.07.2026|24.07.2026|          |          |200233812329|EN6842-000|CSJA-24C/1XU-1XU-DE03               |      200 |       0 |Netze BW GmbH                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|23.07.2026|24.07.2026|          |          |200234057161|EP6008-000|SMOE-64730                          |      130 |       0 |Cable Services Ltd                 |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|23.07.2026|24.07.2026|          |          |200234210582|CV4535-000|CSJH-24F/1XU-2XU-GB01               |       30 |       0 |Northern Powergrid                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|24.07.2026|24.07.2026|          |          |200234210586|EN4623-000|CSJH-24F/1XU-2XU-GB02               |       25 |       0 |Northern Powergrid                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|23.07.2026|24.07.2026|          |          |200234210590|CV4535-000|CSJH-24F/1XU-2XU-GB01               |       45 |       0 |Northern Powergrid                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|27.07.2026|27.07.2026|          |          |200233600286|CR0674-000|CATJ-12B/3XU-3SB-GB01               |       24 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.07.2026|27.07.2026|          |          |200233600358|CR0677-000|CSJT-12C/1XU-3XU-GB01               |       10 |       0 |SP Power Systems Ltd               |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|27.07.2026|27.07.2026|          |          |200233600368|CZ6105-000|SMOE-64344                          |        5 |       0 |SP Power Systems Ltd               |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|27.07.2026|27.07.2026|          |          |200233937466|BM4747-000|CATJ-12F/3XU-6SB-GB04               |        4 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.07.2026|27.07.2026|          |          |200233938911|CH8130-000|CSJT-36D/1XU-1XU-GB03               |      100 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.07.2026|27.07.2026|          |          |200234220219|CH8133-000|CSJT-36E/1XU-1XU-GB02               |       40 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.07.2026|27.07.2026|          |          |200234220227|CP8417-000|CATJ-12E/1XU-1HL-GB01               |       12 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.07.2026|27.07.2026|          |          |200234220425|BM4078-000|CATJ-36E/1XU-3SB-GB02               |        5 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|28.07.2026|28.07.2026|          |          |200233938904|CH8130-000|CSJT-36D/1XU-1XU-GB03               |      150 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|28.07.2026|28.07.2026|          |          |200234029759|CF9870-012|CSJA-12C/1XU-1XU-M                  |       50 |       0 |Salzburg AG fur Energie            |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|29.07.2026|29.07.2026|          |          |200234084698|D41410-005|CSJA-24C/1XU-1XU-M1                 |       45 |       0 |Krüger-Werke GmbH                  |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|29.07.2026|29.07.2026|          |          |200234119781|D41410-011|CSJA-24C/1XU-1XU-M1                 |        3 |       0 |GRAMPER DOO                        |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|29.07.2026|29.07.2026|          |          |200234149230|CF9870-012|CSJA-12C/1XU-1XU-M                  |       50 |       0 |Salzburg AG fur Energie            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|29.07.2026|29.07.2026|          |          |200234211657|CV4536-000|CSJH-24C/1XU-1XU-GB01               |      100 |       0 |Northern Powergrid                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|29.07.2026|30.07.2026|          |          |200233938906|CH8130-000|CSJT-36D/1XU-1XU-GB03               |      250 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|29.07.2026|30.07.2026|          |          |200234037772|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      300 |       0 |Westnetz GmbH                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|29.07.2026|30.07.2026|          |          |200234084560|EN3046-000|CSJA-24E/1XU-1XU-DE01               |      200 |       0 |Westnetz GmbH                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|29.07.2026|30.07.2026|          |          |200234200618|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      300 |       0 |LEW Verteilnetz GmbH               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|30.07.2026|31.07.2026|          |          |200234200838|EL5855-000|CSJH-12B/1XU-3SB-DE01               |       48 |       0 |Wilhelm Sieverding                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|31.07.2026|31.07.2026|          |          |200234361688|ET6009-000|CSJH-12B/1XU-1XU-GB01               |       30 |       0 |Cable Services Ltd                 |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|03.08.2026|03.08.2026|          |          |200234397800|891265-000|SMOE-62754                          |        1 |       0 |Tyco Electronics UK Limited        |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|03.08.2026|04.08.2026|          |          |200234211661|D41410-011|CSJA-24C/1XU-1XU-M1                 |      210 |       0 |Blumenbecker Handel i Serwis       |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|04.08.2026|05.08.2026|          |          |200234200621|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      150 |       0 |LEW Verteilnetz GmbH               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|05.08.2026|05.08.2026|          |          |200234211658|CV4536-000|CSJH-24C/1XU-1XU-GB01               |      100 |       0 |Northern Powergrid                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|05.08.2026|06.08.2026|          |          |200233702492|EK6893-000|CSJA-12C/1XU-1XU-M-DE02             |       42 |       0 |Krüger-Werke GmbH                  |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|05.08.2026|06.08.2026|          |          |200233702496|ES2307-000|CSJA-12C/1XU-1XU-M-DE03             |       42 |       0 |Krüger-Werke GmbH                  |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|05.08.2026|06.08.2026|          |          |200234037773|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      300 |       0 |Westnetz GmbH                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|05.08.2026|06.08.2026|          |          |200234200622|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      300 |       0 |LEW Verteilnetz GmbH               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|05.08.2026|06.08.2026|          |          |200234200623|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      150 |       0 |LEW Verteilnetz GmbH               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|06.08.2026|06.08.2026|          |          |200234292814|EN3089-000|CATJ-24C/1XU-3HL-CZ01               |       10 |       0 |Tyco Electronics Polska Sp z o.o.  |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|06.08.2026|07.08.2026|          |          |200234210832|EL5855-000|CSJH-12B/1XU-3SB-DE01               |       48 |       0 |Wilhelm Sieverding                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|07.08.2026|07.08.2026|          |          |200234210833|EL5855-000|CSJH-12B/1XU-3SB-DE01               |        4 |       0 |Wilhelm Sieverding                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|07.08.2026|07.08.2026|          |          |200234211551|D41410-005|CSJA-24C/1XU-1XU-M1                 |       20 |       0 |STADTWERKE BAD HERSFELD GMBH       |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|06.08.2026|07.08.2026|          |          |200234330073|891265-000|SMOE-62754                          |       10 |       0 |Cable Services Ltd                 |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|07.08.2026|10.08.2026|          |          |200233267600|D41410-005|CSJA-24C/1XU-1XU-M1                 |      300 |       0 |Steinbacher Energie GmbH           |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|07.08.2026|10.08.2026|          |          |200233267603|D41410-005|CSJA-24C/1XU-1XU-M1                 |      200 |       0 |Steinbacher Energie GmbH           |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|10.08.2026|10.08.2026|          |          |200234275028|ES9599-000|CSJA-24B2/1XU-1XU-DE01              |       10 |       0 |Stromnetz Berlin GmbH              |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|11.08.2026|11.08.2026|          |          |200233785073|598989-000|SMOE-62360                          |        8 |       0 |Cable Services Ltd                 |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|11.08.2026|11.08.2026|          |          |200233795808|598989-000|SMOE-62360                          |        1 |       0 |Cable Services Ltd                 |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|11.08.2026|11.08.2026|          |          |200234370692|EN3089-000|CATJ-24C/1XU-3HL-CZ01               |        7 |       0 |Kamat Spol. s r.o.                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|11.08.2026|12.08.2026|          |          |200234037997|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      300 |       0 |Westnetz GmbH                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|12.08.2026|12.08.2026|          |          |200234370689|ES2307-000|CSJA-12C/1XU-1XU-M-DE03             |       33 |       0 |GE Wind Energy GmbH                |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|12.08.2026|12.08.2026|          |          |200234370690|EK6893-000|CSJA-12C/1XU-1XU-M-DE02             |       33 |       0 |GE Wind Energy GmbH                |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|12.08.2026|13.08.2026|          |          |200234037998|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      300 |       0 |Westnetz GmbH                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|12.08.2026|14.08.2026|          |          |200234219015|891265-000|SMOE-62754                          |      259 |       0 |Northern Powergrid                 |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|18.08.2026|18.08.2026|          |          |200233548301|EN2828-000|CSJA-24C/1XU-1XU-DE02               |       80 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|19.08.2026|19.08.2026|          |          |200234275061|CR0674-000|CATJ-12B/3XU-3SB-GB01               |       12 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|19.08.2026|20.08.2026|          |          |200234038000|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      300 |       0 |Westnetz GmbH                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|21.08.2026|21.08.2026|          |          |200234218530|CS8236-000|CSJA-24D/1XU-1XU-M-NO01             |       20 |       0 |Ensto Nor AS                       |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|24.08.2026|24.08.2026|          |          |200234369646|CZ6105-000|SMOE-64344                          |       40 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|26.08.2026|26.08.2026|          |          |200234370685|EN3046-000|CSJA-24E/1XU-1XU-DE01               |       18 |       0 |Prego Services GmbH                |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|26.08.2026|27.08.2026|          |          |200233977330|CS8236-000|CSJA-24D/1XU-1XU-M-NO01             |      300 |       0 |Ensto Nor AS                       |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.08.2026|27.08.2026|          |          |200233977333|CS8236-000|CSJA-24D/1XU-1XU-M-NO01             |      100 |       0 |Ensto Nor AS                       |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.08.2026|27.08.2026|          |          |200234369655|BM4747-000|CATJ-12F/3XU-6SB-GB04               |       10 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|27.08.2026|27.08.2026|          |          |200234370693|EN3089-000|CATJ-24C/1XU-3HL-CZ01               |        1 |       0 |Kamat Spol. s r.o.                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|02.09.2026|03.09.2026|          |          |200233267595|D41410-005|CSJA-24C/1XU-1XU-M1                 |      300 |       0 |Steinbacher Energie GmbH           |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|02.09.2026|03.09.2026|          |          |200233267597|D41410-005|CSJA-24C/1XU-1XU-M1                 |      200 |       0 |Steinbacher Energie GmbH           |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|03.09.2026|03.09.2026|          |          |200234148088|CR0677-000|CSJT-12C/1XU-3XU-GB01               |       10 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|03.09.2026|03.09.2026|          |          |200234148472|CZ6105-000|SMOE-64344                          |        5 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|03.09.2026|03.09.2026|          |          |200234210577|CH8130-000|CSJT-36D/1XU-1XU-GB03               |      100 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|03.09.2026|03.09.2026|          |          |200234210761|BM4747-000|CATJ-12F/3XU-6SB-GB04               |        4 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|03.09.2026|03.09.2026|          |          |200234211364|CR0674-000|CATJ-12B/3XU-3SB-GB01               |       24 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|03.09.2026|03.09.2026|          |          |200234220234|CP8417-000|CATJ-12E/1XU-1HL-GB01               |       12 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|03.09.2026|03.09.2026|          |          |200234220236|CH8133-000|CSJT-36E/1XU-1XU-GB02               |       40 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|03.09.2026|03.09.2026|          |          |200234220426|BM4078-000|CATJ-36E/1XU-3SB-GB02               |        5 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|09.09.2026|09.09.2026|          |          |200233702987|EN9714-000|CSJR-24D/1XU-1XU-TH04               |       93 |       0 |Tyco Electronics Singapore Pte Ltd |5       |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|07.09.2026|09.09.2026|          |          |200234147182|CM9341-000|CSJA-24D/1XU-1XU-IE01               |      240 |       0 |ESB                                |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|09.09.2026|10.09.2026|          |          |200233359392|EN2828-000|CSJA-24C/1XU-1XU-DE02               |      300 |       0 |LEW Verteilnetz GmbH               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|09.09.2026|10.09.2026|          |          |200233846604|EN9714-000|CSJR-24D/1XU-1XU-TH04               |      100 |       0 |Tyco Electronics Singapore Pte Ltd |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|09.09.2026|10.09.2026|          |          |200234322883|D41410-005|CSJA-24C/1XU-1XU-M1                 |      300 |       0 |IFK Gesellschaft Mbh               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|16.09.2026|16.09.2026|          |          |200234378856|D41410-011|CSJA-24C/1XU-1XU-M1                 |        6 |       0 |GRAMPER DOO                        |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|17.09.2026|18.09.2026|          |          |200234057175|EP6008-000|SMOE-64730                          |      130 |       0 |Cable Services Ltd                 |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|18.09.2026|18.09.2026|          |          |200234275022|CV4536-000|CSJH-24C/1XU-1XU-GB01               |        6 |       0 |Cable Services Ltd                 |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|17.09.2026|21.09.2026|          |          |200234369656|CM9341-000|CSJA-24D/1XU-1XU-IE01               |      240 |       0 |ESB                                |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|17.09.2026|21.09.2026|          |          |200234378853|D41410-011|CSJA-24C/1XU-1XU-M1                 |      180 |       0 |Blumenbecker Handel i Serwis       |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|21.09.2026|23.09.2026|          |          |200234370681|CM9341-000|CSJA-24D/1XU-1XU-IE01               |      200 |       0 |ESB                                |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|12.10.2026|12.10.2026|          |          |200233986206|CR0674-000|CATJ-12B/3XU-3SB-GB01               |       50 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|18.06.2026|18.06.2026|18.06.2026|18.06.2026|200234237401|EM9879-000|CSJH-36F/1XU-1XU-GB03               |       48 |      16 |SSE Stock Ltd                      |5       |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|08.06.2026|08.06.2026|          |          |200233955101|EK3386-000|SMOE-64566                          |        2 |       0 |Cable Services Ltd                 |5       |REL  PRT  PRC  BASC BCRQ GMPS MACM RESA*|COMP PREP |
|18.06.2026|18.06.2026|          |          |200234357768|CJ7360-011|CSJA-24B/1XU-1XU-M                  |       34 |       0 |Blumenbecker Handel i Serwis       |5       |REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*|COMP PREP |
|19.06.2026|19.06.2026|          |          |200234210835|CR0671-000|CSJT-12B/3XU-3XU-GB01               |       55 |       0 |Wolseley UK Limited                |5       |REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*|COMP PREP |
|19.06.2026|19.06.2026|          |          |200234219558|EM9877-000|CSJH-36E/1XU-3SB-GB01               |        5 |       0 |SSE Stock Ltd                      |5       |REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*|COMP PREP |
|19.06.2026|19.06.2026|          |          |200234321617|EK3386-000|SMOE-64566                          |       11 |       0 |Cable Services Ltd                 |2       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|19.06.2026|19.06.2026|          |          |200234342541|EK3386-000|SMOE-64566                          |        5 |       0 |Cable Services Ltd                 |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|19.06.2026|19.06.2026|          |          |200234370688|ES1784-000|CSJA-12B/1XU-1XU-M-DE02             |       10 |       0 |TE Connectivity Solutions GmbH     |5       |REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*|COMP PREP |
|22.06.2026|22.06.2026|          |          |200234019420|ES1784-000|CSJA-12B/1XU-1XU-M-DE02             |       16 |       0 |TE Connectivity Solutions GmbH     |5       |REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*|COMP PREP |
|23.06.2026|23.06.2026|          |          |200234378635|BM4749-000|CATJ-36D/1XU-3SB-GB03               |       21 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|23.06.2026|23.06.2026|          |          |200234378838|EM9869-000|CSJA-36E/1XU-1XU-GB05               |        8 |       0 |Sommer GmbH                        |5       |REL  PRT  PRC  BASC BCRQ MACM MSCP SETC |          |
|24.06.2026|24.06.2026|          |          |200233987378|EK3584-000|SMOE-64544                          |       28 |       0 |UK Power Networks(Operations) Ltd  |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|24.06.2026|24.06.2026|          |          |200234015136|EK3584-000|SMOE-64544                          |       28 |       0 |UK Power Networks(Operations) Ltd  |5       |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|24.06.2026|24.06.2026|          |          |200234219564|EM9877-000|CSJH-36E/1XU-3SB-GB01               |        1 |       0 |SSE Stock Ltd                      |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|24.06.2026|24.06.2026|          |          |200234274320|EK3584-000|SMOE-64544                          |       28 |       0 |UK Power Networks(Operations) Ltd  |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|25.06.2026|25.06.2026|          |          |200233600375|CR0671-000|CSJT-12B/3XU-3XU-GB01               |       35 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|24.06.2026|25.06.2026|          |          |200233768430|BM4749-000|CATJ-36D/1XU-3SB-GB03               |       22 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|25.06.2026|25.06.2026|          |          |200234238079|BM4749-000|CATJ-36D/1XU-3SB-GB03               |        9 |       0 |SP Power Systems Ltd               |5       |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|30.06.2026|30.06.2026|          |          |200233768612|BM4749-000|CATJ-36D/1XU-3SB-GB03               |       22 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|30.06.2026|30.06.2026|          |          |200233889080|EK3591-000|SMOE-64548                          |       50 |       0 |UK Power Networks(Operations) Ltd  |5       |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|30.06.2026|30.06.2026|          |          |200234282700|EK3591-000|SMOE-64548                          |       25 |       0 |UK Power Networks(Operations) Ltd  |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|01.07.2026|01.07.2026|          |          |200233768230|BM4749-000|CATJ-36D/1XU-3SB-GB03               |       50 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|01.07.2026|01.07.2026|          |          |200233768481|BM4749-000|CATJ-36D/1XU-3SB-GB03               |       20 |       0 |SP Power Systems Ltd               |5       |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|01.07.2026|01.07.2026|          |          |200234037760|D88746-000|CSJH-24C/1XU-1XU-CEE10              |        3 |       0 |Kamat Spol. s r.o.                 |5       |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|07.07.2026|07.07.2026|          |          |200234119406|ES7516-000|CSJH-12B/1XU-1XU-GB02               |       25 |       0 |Wolseley UK Limited                |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|08.07.2026|08.07.2026|          |          |200233851923|EK3386-000|SMOE-64566                          |       18 |       0 |UK Power Networks(Operations) Ltd  |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|10.07.2026|10.07.2026|          |          |200234211267|CR0671-000|CSJT-12B/3XU-3XU-GB01               |       60 |       0 |Cable Services Ltd                 |5       |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|15.07.2026|15.07.2026|          |          |200234219263|CR0671-000|CSJT-12B/3XU-3XU-GB01               |       60 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|17.07.2026|17.07.2026|          |          |200234149224|ES7516-000|CSJH-12B/1XU-1XU-GB02               |       50 |       0 |Cable Services Ltd                 |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|20.07.2026|20.07.2026|          |          |200233778118|BM4749-000|CATJ-36D/1XU-3SB-GB03               |       22 |       0 |SP Power Systems Ltd               |5       |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|21.07.2026|21.07.2026|          |          |200233778130|BM4749-000|CATJ-36D/1XU-3SB-GB03               |       29 |       0 |SP Power Systems Ltd               |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
